year,month,sex,age,race
2014,2,F,57,White
2014,2,M,31,Hispanic
2014,2,M,56,Hispanic
2014,2,M,41,White
2014,2,M,20,Black
2014,2,M,22,Hispanic
2014,2,M,51,White
2014,2,M,17,Black
2014,2,M,28,White
2014,2,M,59,White
2014,2,M,26,Black
2014,1,M,19,Black
2014,2,M,62,White
2014,2,M,25,White
2014,2,M,24,Black
2014,2,F,16,Black
2014,2,M,17,Black
2014,2,F,42,Black
2014,2,M,71,White
2014,2,M,25,Black
2014,2,M,29,Black
2014,2,M,49,White
2014,2,M,64,White
2014,2,M,23,White
2014,2,M,14,Black
2014,2,M,44,White
2014,2,M,42,White
2014,2,M,69,White
2014,1,M,34,Black
2014,2,M,30,Black
2014,2,M,55,White
2014,2,M,61,White
2014,2,M,51,White
2014,2,M,59,White
2014,2,F,15,Hispanic
2014,2,M,92,White
2014,2,M,30,Black
2014,2,M,64,Black
2014,2,M,47,White
2014,2,M,23,Black
2014,2,M,23,White
2014,2,M,25,Black
2014,2,M,46,White
2014,2,M,48,White
2014,2,M,56,Black
2014,2,M,35,White
2014,2,M,49,Black
2014,2,M,46,White
2014,2,M,17,Black
2014,2,M,16,Black
2014,2,M,62,White
2014,2,M,31,Black
2014,2,F,46,Black
2014,3,M,29,Black
2014,2,M,74,White
2014,2,M,5,White
2014,2,M,57,Black
2014,3,F,19,White
2014,3,M,21,White
2014,3,M,89,Hispanic
2014,2,M,28,Black
2014,3,M,15,White
2014,2,M,53,Black
2014,2,M,29,Black
2014,2,M,36,White
2014,2,M,67,White
2014,2,F,68,White
2014,2,M,17,Black
2014,3,M,18,Hispanic
2014,2,M,25,Black
2014,2,M,34,White
2014,2,M,33,White
2014,3,M,52,White
2014,3,M,66,White
2014,3,F,47,White
2014,3,M,18,Black
2014,3,M,88,White
2014,3,M,67,White
2014,3,M,73,White
2014,3,M,53,White
2014,3,M,46,White
2014,3,M,40,White
2014,3,F,30,White
2014,3,M,20,Black
2014,3,M,80,White
2014,3,F,54,Hispanic
2014,3,M,61,White
2014,3,F,41,White
2014,3,M,70,White
2014,3,M,19,Hispanic
2014,3,M,41,Hispanic
2014,3,F,39,Black
2014,3,M,40,White
2014,3,M,49,White
2014,2,M,32,Black
2014,3,M,21,Black
2014,3,M,53,Hispanic
2014,3,M,25,Black
2014,3,M,44,White
2014,3,M,40,White
2014,3,M,46,White
2014,3,M,36,Black
2014,3,M,21,Black
2014,3,M,15,Hispanic
2014,3,M,36,Hispanic
2014,3,M,40,Asian/Pacific Islander
2014,3,M,51,White
2014,3,M,52,White
2014,3,M,58,White
2014,3,M,73,White
2014,3,M,21,Black
2014,3,M,50,White
2014,3,M,24,Black
2014,3,M,21,White
2014,3,M,57,White
2014,3,M,55,White
2014,3,M,60,White
2014,3,F,37,White
2014,3,M,56,White
2014,3,M,35,Black
2014,3,F,53,White
2014,3,M,52,Black
2014,3,M,28,Black
2014,3,M,19,Black
2014,3,M,22,Black
2014,4,M,53,White
2014,3,M,51,White
2014,3,M,19,Black
2014,3,M,20,Black
2014,4,M,59,White
2014,4,M,61,White
2014,4,M,38,White
2014,4,M,53,White
2014,4,M,56,White
2014,4,M,74,White
2014,4,M,55,White
2014,4,F,47,White
2014,4,M,58,White
2014,4,M,53,White
2014,4,F,59,White
2014,4,M,38,White
2014,4,M,64,White
2014,3,M,26,Black
2014,4,M,21,Hispanic
2014,4,M,36,White
2014,4,M,16,Black
2014,4,M,87,White
2014,4,M,21,Black
2014,4,M,36,Black
2014,4,M,41,White
2014,4,F,26,White
2014,4,M,23,Black
2014,4,M,41,White
2014,4,M,60,White
2014,4,M,24,Black
2014,4,F,31,White
2014,4,M,25,Black
2014,4,M,18,Black
2014,4,F,49,White
2014,4,M,58,Black
2014,4,M,17,Hispanic
2014,4,M,20,Hispanic
2014,4,M,34,Black
2014,4,M,32,Black
2014,4,M,60,White
2014,4,M,30,Black
2014,4,M,53,White
2014,4,M,42,White
2014,4,M,22,Hispanic
2014,4,M,55,White
2014,4,M,42,White
2014,4,M,51,White
2014,4,M,67,White
2014,4,F,17,Black
2014,4,F,50,White
2014,4,M,53,White
2014,4,M,15,Black
2014,4,M,50,Hispanic
2014,4,M,72,White
2014,4,M,16,Black
2014,4,M,19,Hispanic
2014,4,M,47,White
2014,4,M,27,Black
2014,4,M,16,Hispanic
2014,4,M,16,Black
2014,4,M,42,White
2014,4,M,62,White
2014,4,M,18,Black
2014,4,M,42,Black
2014,4,M,19,Hispanic
2014,4,M,38,White
2014,4,M,32,Hispanic
2014,4,M,29,White
2014,4,M,20,Black
2014,4,M,24,Black
2014,4,M,61,White
2014,4,M,18,Black
2014,4,M,62,White
2014,4,F,68,White
2014,4,M,66,White
2014,4,M,21,Black
2014,4,M,20,Black
2014,4,M,80,Black
2014,4,M,31,Black
2014,3,M,38,White
2014,4,M,47,Black
2014,4,M,19,Black
2014,4,F,32,Black
2014,4,M,73,White
2014,4,M,76,White
2014,4,M,17,Black
2014,4,M,86,Black
2014,4,M,31,White
2014,4,F,43,White
2014,4,M,36,White
2014,4,M,57,White
2014,4,M,22,Black
2014,4,F,14,Black
2014,4,F,27,Black
2014,4,M,66,White
2014,4,F,21,Hispanic
2014,5,M,31,White
2014,4,M,22,Black
2014,5,M,66,White
2014,4,M,58,White
2014,5,M,54,White
2014,4,M,22,Black
2014,4,M,45,Black
2014,5,M,23,Black
2014,5,M,33,Black
2014,5,M,34,Black
2014,5,M,49,Black
2014,5,M,27,Black
2014,5,F,24,White
2014,5,M,68,White
2014,5,M,42,White
2014,5,M,29,White
2014,5,M,35,Hispanic
2014,5,M,59,White
2014,5,M,29,Black
2014,5,M,69,White
2014,5,M,25,Black
2014,5,M,41,Black
2014,5,M,77,White
2014,5,M,47,Black
2014,5,F,49,White
2014,5,M,27,Black
2014,5,M,49,White
2014,5,M,15,White
2014,5,M,78,White
2014,5,M,18,Black
2014,5,M,29,Black
2014,5,M,37,Black
2014,5,M,85,White
2014,5,M,15,Black
2014,5,F,20,Black
2014,5,M,55,White
2014,5,M,78,White
2014,5,M,26,White
2014,5,M,54,Hispanic
2014,5,M,53,White
2014,5,M,19,Black
2014,5,M,21,Black
2014,5,M,62,Black
2014,5,M,20,Black
2014,5,M,22,Black
2014,5,M,51,White
2014,5,M,29,Black
2014,5,M,43,White
2014,5,M,21,Black
2014,5,M,20,Black
2014,5,M,38,Black
2014,5,M,26,White
2014,5,M,79,White
2014,5,M,32,Black
2014,5,M,53,White
2014,5,M,30,White
2014,5,M,18,Hispanic
2014,5,M,13,Asian/Pacific Islander
2014,5,M,17,White
2014,5,M,15,Black
2014,5,F,37,Black
2014,5,M,74,White
2014,5,M,60,White
2014,5,M,67,White
2014,5,M,66,White
2014,5,M,18,Black
2014,5,M,20,Black
2014,5,M,26,Hispanic
2014,5,M,33,Black
2014,5,M,48,White
2014,5,M,22,Black
2014,5,F,22,Hispanic
2014,5,M,50,White
2014,5,M,27,Black
2014,5,M,23,White
2014,5,M,20,Black
2014,5,M,17,Black
2014,5,M,53,White
2014,5,M,21,White
2014,5,M,62,Black
2014,5,M,20,Black
2014,5,M,29,White
2014,5,F,84,White
2014,5,M,43,Black
2014,5,F,70,White
2014,5,M,43,White
2014,5,M,79,White
2014,5,M,64,White
2014,5,M,17,Black
2014,5,M,23,Black
2014,5,M,19,Black
2014,5,M,22,Hispanic
2014,5,M,81,Black
2014,5,M,31,Black
2014,5,M,25,Black
2014,6,M,27,White
2014,6,M,65,White
2014,5,M,46,Black
2014,5,M,32,Black
2014,5,M,19,Black
2014,6,M,59,White
2014,6,M,17,Black
2014,5,F,58,Black
2014,6,M,33,Black
2014,5,M,21,Black
2014,5,M,47,Black
2014,6,M,50,White
2014,5,M,31,Black
2014,6,M,32,White
2014,5,M,21,Black
2014,6,M,25,Hispanic
2014,5,M,16,White
2014,6,M,35,White
2014,6,M,92,White
2014,5,M,51,Black
2014,6,M,54,White
2014,6,M,29,White
2014,5,M,18,Black
2014,6,M,25,Black
2014,6,M,35,Black
2014,5,M,35,Black
2014,6,M,18,Black
2014,6,M,31,Black
2014,6,M,70,White
2014,6,M,35,White
2014,6,M,19,White
2014,6,M,18,Black
2014,6,M,21,Black
2014,5,M,21,Black
2014,6,M,45,White
2014,6,M,58,White
2014,6,M,17,Black
2014,6,M,44,White
2014,6,M,55,White
2014,6,M,25,Black
2014,6,F,22,Black
2014,6,M,25,White
2014,5,M,14,Hispanic
2014,6,M,36,Black
2014,6,M,64,White
2014,6,M,40,White
2014,6,M,33,Black
2014,6,F,53,White
2014,6,F,30,White
2014,6,F,60,White
2014,6,F,29,White
2014,6,M,26,Black
2014,6,F,23,Black
2014,6,M,49,White
2014,6,F,21,Black
2014,6,M,22,Black
2014,6,M,17,Black
2014,6,M,52,White
2014,6,M,26,Black
2014,6,F,37,Black
2014,6,M,32,White
2014,6,F,33,White
2014,6,M,36,White
2014,6,M,59,White
2014,6,M,26,Black
2014,6,M,33,White
2014,6,M,65,White
2014,6,M,57,White
2014,6,M,30,Black
2014,6,M,36,Black
2014,6,M,29,Black
2014,6,M,19,White
2014,6,M,40,White
2014,6,M,60,White
2014,6,M,53,White
2014,6,M,17,Black
2014,6,M,60,White
2014,6,M,50,White
2014,6,M,15,Black
2014,6,M,53,White
2014,6,M,16,White
2014,6,M,23,Black
2014,6,M,19,Black
2014,6,M,51,Black
2014,6,M,16,White
2014,6,M,29,Black
2014,6,M,27,White
2014,6,F,16,White
2014,6,F,81,White
2014,6,M,88,White
2014,6,M,20,White
2014,6,F,71,White
2014,6,M,23,Black
2014,6,F,45,Black
2014,6,F,25,Black
2014,6,M,16,Hispanic
2014,6,M,34,Hispanic
2014,6,M,40,Black
2014,6,M,85,White
2014,6,M,38,Black
2014,6,M,53,Black
2014,6,M,51,White
2014,6,F,42,White
2014,6,M,46,Black
2014,7,M,58,White
2014,6,M,22,Black
2014,7,M,16,White
2014,6,M,26,Black
2014,6,F,71,Asian/Pacific Islander
2014,6,M,34,Black
2014,6,M,24,Black
2014,6,M,47,Black
2014,7,M,58,White
2014,7,M,55,White
2014,7,M,66,Asian/Pacific Islander
2014,7,M,48,White
2014,7,M,52,White
2014,7,M,35,White
2014,6,M,17,Black
2014,6,M,56,Black
2014,6,M,42,Black
2014,7,M,23,Hispanic
2014,6,M,60,White
2014,7,M,61,White
2014,7,M,62,White
2014,6,M,30,Black
2014,7,M,29,White
2014,7,M,90,White
2014,7,M,59,White
2014,7,M,30,Hispanic
2014,7,M,19,Black
2014,7,M,76,White
2014,7,F,70,White
2014,7,M,44,White
2014,7,M,36,Black
2014,7,M,23,Hispanic
2014,7,M,16,Black
2014,7,M,14,Hispanic
2014,7,M,45,White
2014,7,M,34,Black
2014,7,M,19,Black
2014,7,M,35,Black
2014,7,M,21,Black
2014,7,F,49,Hispanic
2014,7,M,19,Black
2014,7,M,33,White
2014,7,M,23,Black
2014,7,M,73,White
2014,7,M,23,Black
2014,7,M,23,White
2014,7,M,25,Black
2014,7,M,34,Black
2014,7,M,21,Black
2014,7,M,23,Black
2014,7,M,18,White
2014,7,M,25,Black
2014,7,F,19,Black
2014,7,M,72,White
2014,7,M,60,White
2014,7,M,16,Black
2014,7,M,33,White
2014,7,M,28,Hispanic
2014,7,F,44,Black
2014,7,M,19,White
2014,7,M,55,White
2014,7,M,83,White
2014,7,M,54,White
2014,7,M,24,Black
2014,7,M,32,Black
2014,7,M,18,Black
2014,7,M,83,Black
2014,7,M,78,White
2014,7,F,24,Black
2014,7,M,16,Hispanic
2014,7,M,42,White
2014,7,M,44,Black
2014,7,F,21,Black
2014,7,M,73,White
2014,7,M,75,White
2014,7,M,56,Black
2014,7,M,60,White
2014,7,M,29,White
2014,7,M,25,Black
2014,7,M,58,White
2014,7,M,17,Black
2014,7,M,25,Black
2014,7,M,27,Black
2014,7,M,30,Black
2014,7,M,50,White
2014,7,M,18,Black
2014,7,M,32,White
2014,7,M,48,White
2014,7,M,61,White
2014,7,M,57,Black
2014,7,F,11,Black
2014,7,M,26,Black
2014,7,M,18,Black
2014,7,M,73,White
2014,7,M,20,Black
2014,7,M,23,Black
2014,7,M,15,White
2014,7,F,72,White
2014,7,M,52,White
2014,7,M,24,Hispanic
2014,7,M,33,Hispanic
2014,7,M,23,Black
2014,7,M,23,Hispanic
2014,7,M,52,White
2014,7,M,55,White
2014,7,M,25,Black
2014,7,M,50,White
2014,7,M,49,White
2014,7,M,20,Black
2014,7,M,45,White
2014,7,M,34,Black
2014,7,M,21,Black
2014,7,M,16,Black
2014,7,M,48,White
2014,7,M,33,Black
2014,7,M,25,White
2014,7,M,57,White
2014,7,M,13,Black
2014,7,M,37,Hispanic
2014,7,M,33,White
2014,7,M,57,White
2014,7,M,60,White
2014,8,M,78,White
2014,7,M,85,White
2014,8,M,61,White
2014,7,M,73,White
2014,8,M,42,Hispanic
2014,7,M,16,Black
2014,7,M,45,White
2014,8,M,50,White
2014,7,M,27,Black
2014,7,M,20,Black
2014,7,M,64,Black
2014,7,M,53,Black
2014,7,M,16,Black
2014,8,M,31,White
2014,8,M,16,Hispanic
2014,8,M,20,Black
2014,7,M,34,Black
2014,8,M,80,White
2014,8,M,23,Black
2014,7,M,49,Black
2014,8,M,29,Hispanic
2014,8,M,18,White
2014,8,M,71,White
2014,8,M,39,Black
2014,8,M,17,Black
2014,7,M,76,Black
2014,8,M,31,White
2014,8,M,21,Hispanic
2014,8,M,84,White
2014,8,M,46,Black
2014,8,M,24,White
2014,8,M,51,Black
2014,8,M,64,White
2014,8,M,50,Hispanic
2014,8,M,90,White
2014,8,M,66,White
2014,8,M,32,Black
2014,8,M,26,Black
2014,8,M,33,Black
2014,8,M,22,White
2014,8,F,39,White
2014,8,M,18,Black
2014,8,M,29,Black
2014,8,M,64,White
2014,8,M,62,White
2014,8,M,19,White
2014,8,F,53,White
2014,7,M,38,Black
2014,8,M,76,White
2014,8,M,30,Black
2014,8,M,31,Black
2014,8,M,20,Hispanic
2014,8,M,72,White
2014,8,F,16,Black
2014,8,M,26,Black
2014,8,M,16,Black
2014,8,M,37,Black
2014,8,M,27,Hispanic
2014,8,F,46,White
2014,8,M,67,White
2014,8,M,26,Hispanic
2014,8,M,74,White
2014,8,M,17,Black
2014,8,M,22,Black
2014,8,M,27,Black
2014,7,M,16,Black
2014,8,F,83,Asian/Pacific Islander
2014,8,M,84,Asian/Pacific Islander
2014,8,M,23,Black
2014,8,M,25,Black
2014,8,M,16,Black
2014,8,M,54,White
2014,8,M,71,White
2014,8,M,32,Black
2014,8,M,72,White
2014,8,M,91,White
2014,8,M,21,Hispanic
2014,8,M,32,White
2014,8,F,26,Hispanic
2014,8,M,44,White
2014,8,M,32,White
2014,8,M,16,Hispanic
2014,8,M,17,Black
2014,8,M,9,Black
2014,8,M,35,Hispanic
2014,8,M,19,Black
2014,8,M,64,White
2014,8,M,49,White
2014,8,M,61,White
2014,8,F,29,Black
2014,8,M,40,Black
2014,8,M,20,Black
2014,8,M,34,Black
2014,8,M,32,Black
2014,8,M,52,Black
2014,8,M,54,White
2014,8,M,76,White
2014,8,M,82,White
2014,8,M,18,Black
2014,8,M,72,Black
2014,8,M,29,White
2014,8,M,23,White
2014,8,M,29,White
2014,8,M,18,White
2014,8,M,82,White
2014,8,M,21,Black
2014,8,M,14,Black
2014,9,M,55,White
2014,8,M,26,Black
2014,8,M,30,Black
2014,8,M,52,White
2014,8,M,17,Black
2014,8,M,22,Black
2014,8,M,19,Black
2014,9,M,42,Hispanic
2014,8,M,82,White
2014,8,F,82,White
2014,8,M,48,White
2014,8,F,57,White
2014,8,M,28,White
2014,8,M,19,Black
2014,9,F,66,White
2014,9,M,58,White
2014,8,M,30,Black
2014,8,M,32,Black
2014,8,M,34,Black
2014,8,M,21,Black
2014,9,F,26,Asian/Pacific Islander
2014,9,M,75,White
2014,8,M,23,Black
2014,9,M,64,White
2014,8,M,36,Black
2014,9,M,21,Black
2014,9,M,48,White
2014,9,M,19,Hispanic
2014,9,M,17,White
2014,9,M,57,White
2014,9,F,51,White
2014,9,M,21,Black
2014,9,M,22,Hispanic
2014,9,M,74,Black
2014,9,F,45,White
2014,9,M,58,White
2014,9,M,24,White
2014,9,M,42,White
2014,9,M,24,Hispanic
2014,9,M,19,White
2014,9,M,39,Black
2014,9,M,22,Hispanic
2014,9,M,35,Black
2014,9,M,88,White
2014,9,M,53,White
2014,8,M,34,Black
2014,9,M,31,Black
2014,9,M,20,Black
2014,9,F,53,White
2014,9,M,51,Black
2014,8,M,29,Black
2014,9,F,22,White
2014,9,M,36,Hispanic
2014,9,M,31,Hispanic
2014,9,M,32,Black
2014,9,M,44,White
2014,9,M,26,White
2014,9,M,54,Black
2014,9,M,80,White
2014,9,M,23,Black
2014,9,M,19,Black
2014,9,M,54,White
2014,9,M,20,Black
2014,9,M,39,White
2014,9,M,19,Hispanic
2014,9,M,71,White
2014,9,M,36,White
2014,9,F,47,Hispanic
2014,9,M,18,Black
2014,9,M,36,White
2014,9,M,94,White
2014,9,M,64,White
2014,9,M,19,White
2014,9,M,47,Black
2014,9,M,40,White
2014,9,M,28,Black
2014,9,M,16,Black
2014,9,M,41,White
2014,9,M,17,Black
2014,9,M,79,White
2014,9,M,37,White
2014,9,F,41,Black
2014,9,M,59,Hispanic
2014,9,M,19,Black
2014,9,M,76,White
2014,9,F,75,White
2014,9,M,24,White
2014,9,M,41,White
2014,9,M,48,White
2014,9,M,27,Black
2014,9,M,18,Black
2014,9,M,41,Black
2014,9,M,21,Black
2014,9,M,17,Black
2014,9,M,64,White
2014,9,M,23,Hispanic
2014,9,M,22,Black
2014,9,M,33,Black
2014,9,M,19,Black
2014,9,M,17,Hispanic
2014,9,M,34,Black
2014,9,M,22,Black
2014,9,M,63,White
2014,9,M,27,White
2014,10,M,57,White
2014,9,M,19,Black
2014,9,M,13,Black
2014,10,M,43,White
2014,10,M,19,Black
2014,9,M,20,Black
2014,10,M,22,White
2014,9,M,56,White
2014,9,M,25,Hispanic
2014,9,M,21,Black
2014,10,M,20,Black
2014,10,F,50,White
2014,10,M,62,White
2014,9,M,25,Black
2014,10,M,60,White
2014,10,M,25,Black
2014,10,M,47,White
2014,10,F,80,Hispanic
2014,10,M,28,White
2014,10,M,84,White
2014,10,M,37,Black
2014,10,M,25,Black
2014,10,M,20,Black
2014,10,M,75,White
2014,10,M,20,Hispanic
2014,10,M,37,Black
2014,10,M,51,White
2014,10,M,55,White
2014,10,M,25,Hispanic
2014,10,M,20,Black
2014,10,M,22,Hispanic
2014,10,M,52,Black
2014,10,M,54,White
2014,10,M,63,White
2014,10,M,22,Black
2014,10,M,22,Black
2014,10,M,25,Black
2014,10,F,18,Hispanic
2014,9,M,25,Black
2014,10,M,82,White
2014,10,M,21,Black
2014,10,M,29,Black
2014,10,M,33,White
2014,10,M,15,Hispanic
2014,10,M,54,Hispanic
2014,10,M,24,Black
2014,10,M,70,White
2014,10,M,29,Black
2014,10,M,25,Black
2014,10,M,24,White
2014,10,M,30,Black
2014,10,M,62,White
2014,10,M,16,Black
2014,10,M,24,Black
2014,10,M,17,Black
2014,10,M,46,White
2014,10,M,48,White
2014,10,M,17,Hispanic
2014,10,M,25,Black
2014,10,M,25,Black
2014,10,M,24,Black
2014,10,M,44,White
2014,10,M,23,Black
2014,10,M,27,White
2014,10,M,36,White
2014,10,M,21,Black
2014,10,M,40,Black
2014,10,M,27,Black
2014,10,M,24,Black
2014,10,F,45,White
2014,11,M,92,White
2014,10,M,20,Black
2014,10,M,25,Black
2014,11,M,24,White
2014,10,M,64,White
2014,10,M,41,Asian/Pacific Islander
2014,10,M,35,Black
2014,10,M,22,Black
2014,10,F,33,White
2014,10,M,34,Black
2014,11,M,73,White
2014,11,M,36,Asian/Pacific Islander
2014,11,M,22,Black
2014,10,M,38,Black
2014,11,M,21,White
2014,11,M,83,White
2014,10,M,30,Black
2014,10,M,42,Black
2014,11,M,20,White
2014,10,M,42,Black
2014,11,M,33,Black
2014,10,M,26,Black
2014,10,M,32,Black
2014,11,M,29,Black
2014,11,M,29,White
2014,11,M,25,White
2014,11,M,44,White
2014,10,F,21,Black
2014,11,F,56,White
2014,11,M,76,White
2014,11,M,57,White
2014,10,M,32,Black
2014,10,M,18,Black
2014,10,M,41,Black
2014,11,M,79,White
2014,11,M,34,Black
2014,11,M,26,Hispanic
2014,11,M,90,White
2014,11,M,18,Black
2014,11,M,75,White
2014,11,M,27,White
2014,11,M,40,Black
2014,11,M,21,White
2014,11,M,92,White
2014,11,M,35,White
2014,11,M,13,White
2014,11,M,41,Black
2014,11,M,79,White
2014,11,M,59,White
2014,11,M,64,White
2014,11,M,25,Black
2014,11,M,31,Asian/Pacific Islander
2014,11,F,38,Black
2014,11,M,21,Hispanic
2014,11,M,58,Black
2014,11,M,15,Black
2014,11,M,36,Black
2014,11,M,44,Hispanic
2014,11,F,46,White
2014,11,M,22,Black
2014,11,M,66,White
2014,11,M,51,White
2014,11,M,61,Black
2014,10,M,28,Black
2014,11,M,28,White
2014,11,M,16,Black
2014,11,M,18,Black
2014,11,M,84,White
2014,11,M,23,Black
2014,11,M,34,White
2014,11,M,17,Black
2014,11,M,68,White
2014,10,M,22,Black
2014,11,M,35,Black
2014,10,M,17,Black
2014,11,M,26,Black
2014,11,M,30,Black
2014,11,M,16,Black
2014,11,M,45,Black
2014,11,M,27,Black
2014,11,M,42,Black
2014,11,M,18,Black
2014,11,M,25,Hispanic
2014,11,M,34,Black
2014,11,M,18,White
2014,11,M,29,Black
2014,11,M,84,White
2014,11,M,63,White
2014,11,M,30,Black
2014,11,M,47,Black
2014,11,M,70,White
2014,11,M,24,Black
2014,11,M,31,White
2014,11,F,33,Hispanic
2014,11,M,28,Black
2014,11,M,25,Black
2014,11,M,40,Black
2014,11,M,42,White
2014,11,M,27,Black
2014,11,M,39,Black
2014,11,M,20,Black
2014,11,M,31,Black
2014,11,M,31,Black
2014,11,M,60,White
2014,11,M,23,Black
2014,11,M,24,Black
2014,11,M,38,White
2014,11,F,25,Black
2014,11,M,21,Black
2014,11,M,63,White
2014,11,M,17,Black
2014,11,M,24,Black
2014,11,M,44,Black
2014,11,M,23,Black
2014,11,M,93,White
2014,11,F,26,White
2014,11,M,43,White
2014,11,M,65,White
2014,11,M,79,White
2014,12,F,56,White
2014,11,M,20,White
2014,11,M,30,Black
2014,11,M,34,Black
2014,11,M,42,Black
2014,11,F,13,Black
2014,11,M,31,Asian/Pacific Islander
2014,11,F,50,White
2014,11,M,72,White
2014,11,M,65,White
2014,11,M,19,Black
2014,11,M,18,Hispanic
2014,11,M,50,Black
2014,12,M,14,White
2014,11,M,20,Black
2014,11,F,70,White
2014,12,M,73,White
2014,12,M,75,White
2014,12,M,38,White
2014,12,M,54,White
2014,11,M,59,White
2014,11,M,19,Black
2014,12,M,30,Black
2014,12,M,67,White
2014,12,M,45,White
2014,11,M,59,Black
2014,11,M,21,Black
2014,12,M,23,Asian/Pacific Islander
2014,11,F,22,Black
2014,12,M,57,White
2014,12,M,29,Black
2014,11,M,22,Black
2014,12,M,34,Hispanic
2014,11,M,22,Black
2014,11,M,15,Black
2014,12,M,39,White
2014,12,M,17,Black
2014,12,M,68,White
2014,12,M,50,White
2014,11,M,18,Black
2014,12,M,45,White
2014,12,M,17,Black
2014,12,M,55,White
2014,12,M,16,White
2014,12,M,59,Black
2014,12,M,96,Black
2014,12,M,25,Black
2014,12,M,19,Hispanic
2014,12,M,24,White
2014,12,M,21,Hispanic
2014,12,M,35,Black
2014,12,M,46,Black
2014,12,M,56,White
2014,12,M,26,Black
2014,12,M,35,White
2014,12,M,37,White
2014,12,M,33,White
2014,12,M,43,Hispanic
2014,12,M,20,White
2014,12,M,34,Black
2014,12,M,6,Black
2014,12,M,15,Hispanic
2014,12,M,25,Black
2014,12,M,21,Black
2014,12,M,28,Hispanic
2014,12,M,64,White
2014,12,M,21,White
2014,12,M,35,Hispanic
2014,12,M,26,Black
2014,12,M,62,White
2014,11,M,19,Black
2014,12,M,15,Black
2014,12,M,51,White
2014,12,M,80,White
2014,12,M,15,Black
2014,12,M,17,Hispanic
2014,12,M,61,White
2014,12,M,28,Hispanic
2014,12,M,15,Black
2014,12,M,34,Hispanic
2014,12,M,21,Hispanic
2014,12,M,23,Black
2014,12,M,30,Black
2014,12,M,27,Black
2014,12,M,58,Black
2014,12,M,44,Hispanic
2014,12,M,24,Black
2014,12,M,20,Black
2014,12,M,4,Black
2014,12,M,6,Black
2014,12,F,24,Black
2014,12,M,66,White
2014,12,M,18,Hispanic
2014,12,M,37,White
2014,12,M,20,Black
2014,12,M,45,Black
2014,12,M,19,Hispanic
2014,12,M,25,White
2014,12,M,92,White
2014,12,M,63,White
2014,12,F,30,White
2014,12,M,25,White
2014,12,M,18,Black
2014,12,M,23,Black
2014,12,M,19,Black
2014,12,M,52,Black
2014,12,M,41,Black
2014,12,M,70,White
2014,12,M,34,Black
2014,12,M,22,Black
2014,12,M,23,White
2014,12,M,20,Black
2014,12,M,29,Black
2014,12,M,34,Black
2014,12,M,25,Black
2014,11,M,43,Black
2014,12,M,42,Black
2014,12,M,30,White
2014,12,M,30,Black
2014,12,M,15,Black
2014,12,M,18,Asian/Pacific Islander
2014,12,M,33,Black
2014,12,M,37,White
2014,12,M,38,Black
2014,12,M,24,Black
2014,12,M,23,Black
2014,12,M,25,Black
2014,12,M,84,White
2014,9,M,16,Black
2014,11,F,32,Black
2014,9,M,NA,Black
2014,1,M,76,White
2014,1,F,51,White
2014,1,M,20,White
2014,1,M,52,White
2014,1,M,50,White
2014,1,M,29,White
2014,1,M,80,White
2014,1,M,35,Hispanic
2014,1,M,44,White
2014,1,M,82,White
2014,1,M,34,White
2014,1,M,53,White
2014,1,M,39,White
2014,1,M,50,White
2014,1,M,31,White
2014,1,M,75,White
2014,1,M,76,White
2014,1,M,45,White
2014,1,M,31,White
2014,1,F,20,White
2014,1,F,44,White
2014,1,M,22,White
2014,1,F,80,White
2014,1,M,41,White
2014,1,F,46,White
2014,1,M,43,White
2014,1,M,24,White
2014,1,M,77,White
2014,1,M,32,White
2014,1,M,48,White
2014,1,M,34,White
2014,1,M,51,White
2014,1,F,64,White
2014,1,M,34,White
2014,1,M,63,White
2014,1,M,46,White
2014,1,M,41,White
2014,1,M,68,White
2014,1,M,60,White
2014,1,M,43,Black
2014,1,M,37,Black
2014,1,M,22,White
2014,1,M,36,White
2014,2,M,65,White
2014,1,M,19,Black
2014,1,M,20,Black
2014,2,M,21,White
2014,1,M,19,White
2014,1,M,37,Black
2014,1,M,53,White
2014,2,F,38,White
2014,1,M,64,White
2014,2,F,19,White
2014,2,M,65,White
2014,1,M,16,Black
2014,1,M,23,White
2014,2,M,20,White
2014,2,F,56,White
2014,2,M,30,White
2014,1,M,31,White
2014,2,M,40,White
2014,2,M,86,White
2014,1,M,38,Black
2014,2,M,16,Hispanic
2014,2,M,77,White
2014,2,F,76,White
2014,1,F,56,White
2014,2,F,31,White
2014,2,M,55,White
2014,2,M,17,Black
2014,1,M,58,White
2014,2,M,77,White
2014,2,F,77,White
2014,2,M,72,White
2014,1,M,16,Black
2014,2,M,55,White
2014,1,M,30,White
2014,1,M,43,White
2014,2,M,18,Black
2014,2,M,55,White
2014,2,M,44,White
2014,2,M,59,White
2014,2,F,54,White
2014,2,F,63,White
2014,1,M,48,Black
2014,2,M,23,Black
2014,2,M,35,White
2014,2,M,21,Black
2014,2,M,29,White
2014,2,M,55,White
2014,2,M,57,White
2014,1,M,23,Black
2014,2,M,22,Black
2014,1,M,25,Black
2014,1,M,34,Black
2014,2,F,43,White
2014,2,M,19,White
2014,2,M,42,White
2014,2,F,68,White
2014,2,M,22,White
2014,2,M,34,Hispanic
2014,1,F,20,Black
2014,2,M,69,White
2014,2,M,47,White
